Tutorial Group,Assigned Team,Student ID,Name,School,Gender,CGPA
G-106,Team 9,4581,Jai Mehta,SPMS,Male,4.0
G-106,Team 9,164,Nisha Verma,LKCMedicine,Female,4.18
G-106,Team 9,4732,Albert Wang,EEE,Male,4.01
G-106,Team 9,5089,Isla Lee,MAE,Female,4.15
G-106,Team 9,3330,Jingyi,SSS,Female,4.15
G-106,Team 10,623,Minghao,CoB (NBS),Female,4.0
G-106,Team 10,1470,Tania Ng,CCEB,Female,4.15
G-106,Team 10,5983,Sergei Ivanovich,SPMS,Male,4.0
G-106,Team 10,5093,Megan Zhao,MAE,Female,4.01
G-107,Team 1,5132,Min-Jung Kim,ASE,Female,3.85
G-107,Team 1,1212,Samantha Sanchez,CoB (NBS),Female,4.25
G-107,Team 1,4677,Emery Wu,NIE,Male,4.1
G-107,Team 1,4572,Arjun Sinha,EEE,Male,4.09
G-107,Team 1,180,Kai Qiang,CEE,Male,4.04
G-107,Team 2,937,Nina Binti Noor,ASE,Female,3.86
G-107,Team 2,895,Saanvi Roy,CCEB,Female,4.25
G-107,Team 2,5960,Yuri Grigorev,CEE,Male,4.1
G-107,Team 2,3849,Zane Wong,CCDS,Male,4.03
G-107,Team 2,149,Ananya Roy,MAE,Female,4.08
G-107,Team 3,2471,Nguyen Thi Hoa,CCDS,Female,3.87
G-107,Team 3,598,Riana Binti Abdul,MSE,Female,4.25
G-107,Team 3,1979,Archer Powell,NIE,Male,4.12
G-107,Team 3,2445,Chad Dela Cruz,SPMS,Male,4.02
G-107,Team 3,4040,Rina Ali,CCEB,Female,4.09
G-107,Team 4,2715,Harvey Lim,MAE,Male,3.88
G-107,Team 4,754,Bria Tsai,MAE,Female,4.23
G-107,Team 4,1308,Vera Chan,CCEB,Female,4.1
G-107,Team 4,1463,Xiao Zhang,EEE,Male,4.02
G-107,Team 4,2877,Hayden Wu,CCDS,Female,4.12
G-107,Team 5,768,Kavita Singh,CoB (NBS),Female,3.89
G-107,Team 5,5212,Sana Menon,EEE,Female,4.22
G-107,Team 5,2916,Omar Rivera,SSS,Male,4.12
G-107,Team 5,4074,Daniel Tan,CEE,Male,4.0
G-107,Team 5,2475,Madison Torres,SPMS,Female,4.12
G-107,Team 6,1968,Yumi Hayashi,SBS,Female,3.89
G-107,Team 6,4621,Amelia Lewis,SPMS,Female,4.22
G-107,Team 6,5767,Carter Hall,EEE,Male,4.14
G-107,Team 6,1033,Tanishq Reddy,WKW SCI,Male,3.92
G-107,Team 6,3867,Zane Navarro,CoB (NBS),Male,4.18
G-107,Team 7,4716,Joko Susanto,MAE,Male,3.9
G-107,Team 7,4901,Victoria Reyes,MAE,Female,4.2
G-107,Team 7,830,Samreen Ali,CCDS,Female,4.07
G-107,Team 7,3973,Karan Patel,WKW SCI,Male,4.14
G-107,Team 7,992,Amara Siti,SSS,Female,4.03
G-107,Team 8,2012,Charu Iyer,SSS,Female,3.92
G-107,Team 8,5335,Qiang Zhang,SPMS,Male,4.2
G-107,Team 8,2334,Meera Gupta,EEE,Female,4.04
G-107,Team 8,5804,Liu Yang,SPMS,Male,4.16
G-107,Team 8,5645,Le Van Minh,CCEB,Female,4.02
G-107,Team 9,2292,Lily Lim,CEE,Female,4.19
G-107,Team 9,4336,Xiangqi,EEE,Male,4.0
G-107,Team 9,2196,Jia Li,SBS,Female,4.03
G-107,Team 9,112,Misha Malik,CoB (NBS),Female,4.14
G-107,Team 10,3344,Lana Tan,CCDS,Female,4.0
G-107,Team 10,4749,Nina Zhao,WKW SCI,Female,4.15
G-107,Team 10,89,Suresh Bhat,CoE,Female,4.14
G-107,Team 10,1541,Zulaikha Binti Rahman,CCEB,Female,4.0
G-108,Team 1,2141,Raj Patel,CEE,Male,3.8
G-108,Team 1,3933,Matthew Martinez,CEE,Male,4.57
G-108,Team 1,1590,Yan Mei,CCDS,Female,3.87
G-108,Team 1,1905,Nadya Zainal,MSE,Female,4.09
G-108,Team 1,2616,Priya Menon,SSS,Female,4.09
G-108,Team 2,3913,Randy Lim,SSS,Male,3.88
G-108,Team 2,3985,Asher Thompson,SPMS,Male,4.52
G-108,Team 2,4890,Rafika Binti Harun,WKW SCI,Female,3.9
G-108,Team 2,5576,Pooja Nair,MAE,Female,4.03
G-108,Team 2,3972,Malia Tan,CEE,Female,4.08
G-108,Team 3,2926,Aarav Nair,CCDS,Male,3.89
G-108,Team 3,1941,Sophia Lee,CCEB,Female,4.22
G-108,Team 3,5110,Sheng Liu,SBS,Female,4.14
G-108,Team 3,2362,Zheng Guo,EEE,Male,4.08
G-108,Team 3,2614,Vidya Menon,SSS,Female,4.07
G-108,Team 4,1809,Ivy Wang,SSS,Female,3.89
G-108,Team 4,1538,Shreya Rani,EEE,Female,4.22
G-108,Team 4,4297,Rizqi Bin Farhan,MAE,Male,4.15
G-108,Team 4,2509,Hugo Long,CoE,Male,4.06
G-108,Team 4,3184,Lindsey Lin,CCEB,Female,4.1
G-108,Team 5,4574,Hina Waseem,CCDS,Female,3.95
G-108,Team 5,5469,Sakura Yamamoto,CCDS,Female,4.21
G-108,Team 5,5733,Chen Ming,MAE,Male,4.11
G-108,Team 5,1923,Noah Gray,CoB (NBS),Male,4.06
G-108,Team 5,4720,Qing Liu,CoE,Female,4.11
G-108,Team 6,3921,Camila Allen,ADM,Female,4.0
G-108,Team 6,2564,Tara Lim,EEE,Female,4.19
G-108,Team 6,3362,Zeeshan Ahmed,CCEB,Male,4.06
G-108,Team 6,3276,Shahril Bin Hamid,CCDS,Male,4.1
G-108,Team 6,1339,Shun Takahashi,SSS,Male,4.11
G-108,Team 7,4881,Maya Devi,EEE,Female,4.0
G-108,Team 7,2716,Liang Bo,CoE,Male,4.19
G-108,Team 7,2663,Liam Reddy,NIE,Male,4.02
G-108,Team 7,2303,Ruby Diaz,CCDS,Female,4.12
G-108,Team 7,5266,Julian Wu,WKW SCI,Male,4.12
G-108,Team 8,3193,Siti Aisya Binti Ibrahim,SoH,Female,4.0
G-108,Team 8,1678,Cameron Ward,CCDS,Male,4.19
G-108,Team 8,3128,Harini Nair,EEE,Female,4.02
G-108,Team 8,5153,Caleb Parker,CoB (NBS),Male,4.18
G-108,Team 8,1643,Mae Chang,SBS,Female,4.02
G-108,Team 9,4495,Rajendra Kumar,CEE,Male,4.01
G-108,Team 9,2027,Mason King,CCDS,Male,4.18
G-108,Team 9,2470,Riya Mehta,CoB (NBS),Female,4.02
G-108,Team 9,2511,Hana Watanabe,EEE,Female,4.18
G-108,Team 9,5322,Rajiv Nair,SoH,Male,4.02
G-108,Team 10,2597,Renee Lee,CCEB,Female,4.01
G-108,Team 10,2130,Kendrick Alvarado,SSS,Male,4.18
G-108,Team 10,5588,Shoji Takahashi,EEE,Male,4.11
G-108,Team 10,3252,Samuel Lee,CoB (NBS),Male,4.02
G-109,Team 1,5620,Riya Verma,MAE,Female,3.85
G-109,Team 1,4376,Carmen Tan,CCEB,Female,4.3
G-109,Team 1,1482,Asad Ali,MSE,Male,4.11
G-109,Team 1,3953,James Taylor,CoE,Male,4.09
G-109,Team 1,4029,Nova Ong,SSS,Female,4.08
G-109,Team 2,4327,Arav Singh,CCDS,Female,3.89
G-109,Team 2,458,Harlow Chen,CCEB,Female,4.26
G-109,Team 2,1744,Fangling,EEE,Male,4.05
G-109,Team 2,1960,Ajay Reddy,SPMS,Male,4.17
G-109,Team 2,225,Shahril Bin Muni,NIE,Male,4.05
G-109,Team 3,3406,Ritika Joshi,MAE,Female,3.9
G-109,Team 3,973,Zhi Wei Lim,EEE,Male,4.22
G-109,Team 3,2533,Lina Teo,SPMS,Female,4.14
G-109,Team 3,3729,Kenta Suzuki,CCDS,Male,4.02
G-109,Team 3,5313,Nia Carter,MSE,Female,4.14
G-109,Team 4,4098,Shahrir Bin Rahman,WKW SCI,Male,3.9
G-109,Team 4,3429,Samantha Wilson,CoB (NBS),Female,4.22
G-109,Team 4,263,Norah Ng,CCEB,Female,4.14
G-109,Team 4,5018,Raj Patel,EEE,Male,4.05
G-109,Team 4,5595,Sana Rehman,CCDS,Female,4.11
G-109,Team 5,1956,Zarina Binti Ibrahim,CCEB,Female,3.9
G-109,Team 5,5059,Logan Harris,EEE,Male,4.22
G-109,Team 5,4796,Cassidy Wang,CoB (NBS),Female,4.12
G-109,Team 5,5411,Cole Moore,CCDS,Male,4.17
G-109,Team 5,3169,Alina Smith,SoH,Female,4.01
G-109,Team 6,3658,Alia Mohd,EEE,Female,3.91
G-109,Team 6,150,Kong Wei Tan,EEE,Male,4.22
G-109,Team 6,4225,Liu Hong,CCEB,Female,4.12
G-109,Team 6,3662,Nitin Chaudhary,CCDS,Male,4.01
G-109,Team 6,3273,Kanti Gupta,MAE,Female,4.17
G-109,Team 7,1442,Maya Binti Rahim,CCEB,Female,3.95
G-109,Team 7,1135,Sofia Wong,CEE,Female,4.2
G-109,Team 7,892,Phan Van Hoa,EEE,Male,4.17
G-109,Team 7,686,Rameez Shah,NIE,Male,3.96
G-109,Team 7,3577,Hana Takemura,CoB (NBS),Female,4.11
G-109,Team 8,224,Alvin Dela Cruz,EEE,Male,3.96
G-109,Team 8,4954,Nori Matsuda,CoB (NBS),Female,4.2
G-109,Team 8,293,Claire Bennett,SBS,Female,4.06
G-109,Team 8,3016,Kendrick White,CEE,Male,4.0
G-109,Team 8,3377,Zoey Chen,CCEB,Female,4.15
G-109,Team 9,4933,Hussain Bin Mohd,EEE,Male,4.0
G-109,Team 9,5299,Ifti Binti Rahman,CoB (NBS),Female,4.2
G-109,Team 9,1409,Miriam Tan,CCEB,Female,4.02
G-109,Team 9,1330,Cheng Wei Yeo,EEE,Male,4.2
G-109,Team 9,2958,Ophelia Santos,CCDS,Female,4.01
G-109,Team 10,695,Xuefeng,CCEB,Female,4.0
G-109,Team 10,1661,Suriya Tan,CoB (NBS),Female,4.19
G-109,Team 10,114,Noah Harris,EEE,Male,4.01
G-109,Team 10,1426,Wendy Cheung,CoB (NBS),Female,4.18
G-11,Team 1,1759,Kunal Tan,CoB (NBS),Male,3.8
G-11,Team 1,5744,Tania Kurnia,SSS,Female,4.3
G-11,Team 1,4128,Ella Johnson,CoE,Female,4.12
G-11,Team 1,5386,Arun Singh,EEE,Male,4.06
G-11,Team 1,342,Ethan Ong,CCEB,Male,4.08
G-11,Team 2,1288,Elena Vladimirovna,CEE,Female,3.87
G-11,Team 2,5408,Peiyu,CEE,Male,4.3
G-11,Team 2,5491,Caleb Murphy,CCDS,Male,4.05
G-11,Team 2,5714,Alondra Santos,CoB (NBS),Female,4.08
G-11,Team 2,5628,Riya Khan,CCEB,Female,4.04
G-11,Team 3,635,Charlotte Thomas,MAE,Female,3.9
G-11,Team 3,5697,Aisha Fitria,MSE,Female,4.3
G-11,Team 3,1017,Ethan Lee,NIE,Male,4.02
G-11,Team 3,3687,Noah Wilson,CoB (NBS),Male,4.05
G-11,Team 3,1505,Wesley Turner,EEE,Male,4.09
G-11,Team 4,1996,Daya Kumari,SSS,Female,3.9
G-11,Team 4,972,Dylan Anderson,EEE,Male,4.25
G-11,Team 4,4974,Peilin,CEE,Female,4.05
G-11,Team 4,3869,Sebastian Mitchell,CCDS,Male,4.04
G-11,Team 4,1377,Nguyen Hoang Khoa,ADM,Female,4.14
G-11,Team 5,4266,Dewi Astuti,MAE,Female,3.9
G-11,Team 5,4299,Seth Lim,CoB (NBS),Male,4.22
G-11,Team 5,1955,William Carter,EEE,Male,4.1
G-11,Team 5,5396,Alison Wong,CCDS,Female,4.0
G-11,Team 5,1852,Jin Lee,SPMS,Male,4.15
G-11,Team 6,4041,Nina Butler,SBS,Female,3.91
G-11,Team 6,4595,Jovian Tan,EEE,Male,4.22
G-11,Team 6,5844,Chloe Hu,CoB (NBS),Female,4.03
G-11,Team 6,3651,Chengwei,SPMS,Male,4.2
G-11,Team 6,639,Erqi,CCDS,Male,4.0
G-11,Team 7,4587,Ying Zhao,CoB (NBS),Female,3.91
G-11,Team 7,796,Tanvi Agarwal,SSS,Female,4.2
G-11,Team 7,1156,Hugo Huang,SBS,Male,4.17
G-11,Team 7,1183,Tian Yi,WKW SCI,Male,4.0
G-11,Team 7,2300,Liang Mei,EEE,Female,4.12
G-11,Team 8,624,Kelly Lim,EEE,Female,3.96
G-11,Team 8,4712,Neha Kapoor,CoE,Female,4.2
G-11,Team 8,2918,Julian Tan,CoB (NBS),Male,4.03
G-11,Team 8,5889,Tyler Moore,WKW SCI,Male,4.02
G-11,Team 8,5452,Zainab Rahman,CCDS,Female,4.15
G-11,Team 9,4866,Richa Agarwal,CoB (NBS),Female,3.97
G-11,Team 9,3974,Zhao Rui,EEE,Male,4.17
G-11,Team 9,5936,Lian Liu,MAE,Female,4.0
G-11,Team 9,4216,Jacob Howard,EEE,Male,4.03
G-11,Team 9,268,Nora Zhang,ADM,Female,4.16
G-11,Team 10,4450,Charlotte Martin,CoB (NBS),Female,4.01
G-11,Team 10,5747,Cleo Wang,MAE,Female,4.17
G-11,Team 10,312,William Lim,CoB (NBS),Male,4.01
G-11,Team 10,5846,Tara Kumar,EEE,Female,4.01
G-110,Team 1,3277,Akemi Watanabe,SBS,Female,3.87
G-110,Team 1,1313,Silas Kim,CoE,Male,4.27
G-110,Team 1,3031,Brianna Foster,CCEB,Female,4.09
G-110,Team 1,5376,Vincent Lim,NIE,Male,4.08
G-110,Team 1,1402,Nora Alia,SPMS,Female,4.08
G-110,Team 2,5666,Anya Bogdanova,CCDS,Female,3.94
G-110,Team 2,2044,Avery Chan,CoB (NBS),Female,4.21
G-110,Team 2,2275,Shi Wei Lim,MAE,Male,4.1
G-110,Team 2,2531,Anthony Liu,EEE,Male,4.06
G-110,Team 2,4591,Jaxon Lee,WKW SCI,Male,4.06
G-110,Team 3,4761,Rajesh Desai,CoB (NBS),Male,3.95
G-110,Team 3,581,Wendy Chia,EEE,Female,4.19
G-110,Team 3,4135,Anjali Sharma,CCDS,Female,4.1
G-110,Team 3,3313,Nash Tan,CEE,Male,4.06
G-110,Team 3,3664,Kevin Ross,SSS,Male,4.11
G-110,Team 4,4303,Jason Lam,MAE,Male,4.0
G-110,Team 4,3908,Alana Lee,CoB (NBS),Female,4.19
G-110,Team 4,3986,Glenn Wong,ASE,Male,4.05
G-110,Team 4,5776,Olga Reyes,MSE,Female,4.06
G-110,Team 4,3249,Wei Jun,CEE,Male,4.1
G-110,Team 5,183,Madison Edwards,MAE,Female,4.0
G-110,Team 5,2481,Rohan Shah,NIE,Male,4.18
G-110,Team 5,4221,Emma Black,CCEB,Female,4.03
G-110,Team 5,5221,Faisal Malik,CCDS,Male,4.15
G-110,Team 5,1511,Nadia Binti,SBS,Female,4.03
G-110,Team 6,4858,Ashlyn Wu,CCEB,Female,4.01
G-110,Team 6,4423,Laila Thomas,CoB (NBS),Female,4.18
G-110,Team 6,1262,Samuel Cook,LKCMedicine,Male,4.02
G-110,Team 6,3485,Nashit Lee,CEE,Male,4.15
G-110,Team 6,3138,Mizuki Yamashita,CCDS,Female,4.03
G-110,Team 7,1019,Cheng Wu,CoB (NBS),Female,4.01
G-110,Team 7,1186,Sarah Wang,CoE,Female,4.17
G-110,Team 7,2800,Eric Wong,SSS,Male,4.01
G-110,Team 7,2975,Jia Wei,EEE,Male,4.16
G-110,Team 7,827,Sukanya Das,CCDS,Female,4.03
G-110,Team 8,1985,Chloe Turner,CEE,Female,4.01
G-110,Team 8,4295,Aubrey Davis,SBS,Female,4.17
G-110,Team 8,2347,Gage Yang,NIE,Male,4.01
G-110,Team 8,547,Tobias Alonzo,MSE,Male,4.16
G-110,Team 8,1015,Nurul Izzah,SSS,Female,4.03
G-110,Team 9,941,Jamal Bin Rahman,MSE,Male,4.01
G-110,Team 9,3396,Wren Tsai,SoH,Female,4.16
G-110,Team 9,5569,Riley Baker,EEE,Female,4.03
G-110,Team 9,5349,Ying Mei,MAE,Female,4.11
G-110,Team 10,5662,Rina Ahmad,CoB (NBS),Female,4.01
G-110,Team 10,6000,Alaina Chang,SSS,Female,4.15
G-110,Team 10,5940,Zara Binti,MAE,Female,4.03
G-110,Team 10,4607,Fatima Binti,CoE,Female,4.02
G-111,Team 1,2865,Parker Martin,EEE,Male,3.8
G-111,Team 1,3846,Mateo Huang,SSS,Male,4.52
G-111,Team 1,2874,Harper Tan,SBS,Female,3.92
G-111,Team 1,4762,Nisha Malhotra,MAE,Female,4.1
G-111,Team 1,5350,Tian Hua,CEE,Male,4.09
G-111,Team 2,4798,Siti Nurhaliza Binti Idris,CCEB,Female,3.8
G-111,Team 2,3295,Panshi,CoB (NBS),Male,4.3
G-111,Team 2,2952,Deng Jian,SPMS,Male,4.17
G-111,Team 2,203,Angela Lim,SSS,Female,4.04
G-111,Team 2,3481,Afreen Bukhari,MAE,Male,4.12
G-111,Team 3,5127,Hiroshi Matsumoto,NIE,Male,3.87
G-111,Team 3,1466,Kartik Reddy,CoB (NBS),Male,4.3
G-111,Team 3,5213,Trisha Joshi,SSS,Female,4.12
G-111,Team 3,4682,Lily Scott,ADM,Female,4.03
G-111,Team 3,2822,Aisha Ali,SPMS,Female,4.13
G-111,Team 4,5698,Tristan Young,WKW SCI,Male,3.89
G-111,Team 4,5074,Willow Chen,EEE,Female,4.25
G-111,Team 4,1318,Mila Cook,CoB (NBS),Female,4.12
G-111,Team 4,444,Hao Xun,CoE,Male,4.14
G-111,Team 4,4994,Madison Bailey,SSS,Female,4.03
G-111,Team 5,4568,Chandni Verma,CCDS,Female,3.9
G-111,Team 5,2491,Penny Wong,CoB (NBS),Female,4.25
G-111,Team 5,5554,Caleb Gray,EEE,Male,4.1
G-111,Team 5,5754,Gideon Green,SoH,Male,4.15
G-111,Team 5,2276,Haruto Suzuki,WKW SCI,Male,4.04
G-111,Team 6,4057,Samira Khan,CCEB,Female,3.9
G-111,Team 6,2541,Wang Ming,CoB (NBS),Male,4.22
G-111,Team 6,3532,Deena Binti Mohd,EEE,Female,4.15
G-111,Team 6,343,Raghav Reddy,CEE,Male,4.03
G-111,Team 6,2754,Ethan James,CCDS,Male,4.15
G-111,Team 7,582,Sophie Mendoza,CCDS,Female,3.9
G-111,Team 7,2238,Hong Mei,EEE,Female,4.22
G-111,Team 7,1149,Thomas Harris,SoH,Male,4.15
G-111,Team 7,1902,Dylan Wang,SSS,Male,4.02
G-111,Team 7,5663,Manisha Gupta,ADM,Female,4.15
G-111,Team 8,4962,Tae-Jin Kim,MAE,Male,3.91
G-111,Team 8,3119,Xiong Wei Tan,CEE,Male,4.2
G-111,Team 8,377,Gina Wong,ADM,Female,4.17
G-111,Team 8,3700,Shreya Iyer,CoB (NBS),Female,4.08
G-111,Team 8,2187,Dewi Sari,NIE,Female,4.02
G-111,Team 9,5638,Haojun,MAE,Female,4.0
G-111,Team 9,2103,Jaxon Wu,SoH,Male,4.18
G-111,Team 9,221,Jasmine Rivera,CoB (NBS),Female,4.04
G-111,Team 9,5553,Tyler Reddy,EEE,Male,4.15
G-111,Team 9,1682,Jaxon Green,ASE,Male,4.02
G-111,Team 10,3771,Oliver Chan,SPMS,Male,4.02
G-111,Team 10,1621,Shinichi Nakagawa,ASE,Male,4.17
G-111,Team 10,5599,Violet Perez,MAE,Female,4.15
G-111,Team 10,2043,Liam Wright,EEE,Male,4.17
G-112,Team 1,1021,Linda Thomas,LKCMedicine,Female,3.86
G-112,Team 1,2625,Layla Reddy,CCDS,Female,4.52
G-112,Team 1,1500,Jagdeep Singh,ASE,Male,3.92
G-112,Team 1,1044,Cameron Tan,CoE,Male,4.11
G-112,Team 1,4234,Emma Davis,EEE,Female,4.13
G-112,Team 2,369,Maris Tsai,SoH,Female,3.88
G-112,Team 2,2257,Min Zhang,EEE,Male,4.3
G-112,Team 2,502,Fern Adams,CCDS,Female,4.14
G-112,Team 2,5882,Ryuu Tanaka,CCEB,Male,4.1
G-112,Team 2,5487,Asha Tan,MAE,Female,4.1
G-112,Team 3,4938,Keiko Mori,ADM,Female,3.9
G-112,Team 3,5019,Farah Binti Ibrahim,CCDS,Female,4.25
G-112,Team 3,5042,Tarun Nair,CEE,Male,4.17
G-112,Team 3,1159,Caleb Mitchell,EEE,Male,4.09
G-112,Team 3,4503,Rowena Mendoza,CoE,Female,4.12
G-112,Team 4,3457,Theo Cooper,CoE,Male,3.9
G-112,Team 4,3967,Uma Lopez,CCDS,Female,4.22
G-112,Team 4,3042,Elena Brown,CCEB,Female,4.2
G-112,Team 4,486,Rocco Ong,SSS,Male,4.09
G-112,Team 4,2654,Charlotte Robinson,MAE,Female,4.09
G-112,Team 5,4680,Laila Shah,SSS,Female,4.0
G-112,Team 5,5890,Ella Zhao,CoB (NBS),Female,4.22
G-112,Team 5,1450,Zeke Yang,MSE,Male,4.09
G-112,Team 5,1120,Lincoln Yang,CCDS,Male,4.15
G-112,Team 5,2073,Chen Yu,EEE,Male,4.06
G-112,Team 6,1838,Sofia Khanna,MAE,Female,4.01
G-112,Team 6,2451,Fatima Noor,MAE,Female,4.21
G-112,Team 6,3437,Bingqi,CoB (NBS),Male,4.05
G-112,Team 6,5151,Owais Javed,CoE,Male,4.15
G-112,Team 6,1936,Mai Le,SoH,Female,4.09
G-112,Team 7,5966,Kyle Yip,EEE,Male,4.02
G-112,Team 7,5038,Ravi Deshmukh,CCDS,Male,4.2
G-112,Team 7,1251,Ngoc Ho,SSS,Female,4.08
G-112,Team 7,4150,Bridgette Villanueva,SBS,Female,4.15
G-112,Team 7,5830,Alice Wang,MAE,Female,4.05
G-112,Team 8,1723,Ashton Lee,EEE,Male,4.03
G-112,Team 8,1032,Fadli Hidayat,MAE,Male,4.2
G-112,Team 8,5296,Penny Kwan,CCDS,Female,4.09
G-112,Team 8,1022,Riley Jackson,CoE,Female,4.15
G-112,Team 8,1492,Jackson Yang,SPMS,Male,4.04
G-112,Team 9,583,Mackenzie Russell,MAE,Female,4.03
G-112,Team 9,2229,Dong Chen,CoE,Male,4.2
G-112,Team 9,239,Katia Tan,CCEB,Female,4.04
G-112,Team 9,799,Sanjay Kapoor,NIE,Male,4.15
G-112,Team 9,44,Irene Cheung,EEE,Female,4.15
G-112,Team 10,1622,Talia Li,CCDS,Female,4.18
G-112,Team 10,3907,Ritika Patel,SBS,Female,4.16
G-112,Team 10,2745,Sakura Watanabe,CCEB,Female,4.17
G-112,Team 10,5343,Ursula Turner,SBS,Female,4.04
G-113,Team 1,5740,Bharat Menon,CCDS,Male,3.78
G-113,Team 1,1042,Jasper Wang,EEE,Male,4.3
G-113,Team 1,5030,Lara Lim,SSS,Female,4.09
G-113,Team 1,2539,Kimi Wibowo,SoH,Female,4.05
G-113,Team 1,5544,Isaiah Murphy,ADM,Male,4.05
G-113,Team 2,4056,Han Chen Lim,SPMS,Male,3.8
G-113,Team 2,5000,Tess Tsai,CCEB,Female,4.22
G-113,Team 2,2261,Sadia Noor,CCDS,Female,4.14
G-113,Team 2,5457,Leonardo Thomas,CEE,Male,4.06
G-113,Team 2,1248,Natalie Chen,CoE,Female,4.05
G-113,Team 3,5910,Amina Rahman,WKW SCI,Female,3.85
G-113,Team 3,5232,Samantha Yang,SSS,Female,4.2
G-113,Team 3,4350,Isaac Wright,CCDS,Male,4.11
G-113,Team 3,5465,Ahmad bin Ismail,CEE,Male,4.07
G-113,Team 3,2114,Farrell Mendoza,MAE,Male,4.04
G-113,Team 4,475,Zara Price,EEE,Female,3.85
G-113,Team 4,3327,Maya Rahayu,CCEB,Female,4.2
G-113,Team 4,415,Maximus Wright,SPMS,Male,4.12
G-113,Team 4,3705,Isaac Wong,CoB (NBS),Male,4.04
G-113,Team 4,5843,Taojie,SoH,Female,4.05
G-113,Team 5,3076,Rajiv Mehta,MSE,Male,3.88
G-113,Team 5,5992,Zain Malik,CEE,Female,4.18
G-113,Team 5,3228,Yusuf Bin Sulaiman,CCDS,Male,4.1
G-113,Team 5,1631,Fatima Khan,CoB (NBS),Female,4.06
G-113,Team 5,5853,Sonia Iyer,NIE,Female,4.03
G-113,Team 6,2906,Yara Chen,CoB (NBS),Female,3.88
G-113,Team 6,4565,Rohan Tan,CoB (NBS),Male,4.17
G-113,Team 6,2217,Clara Yang,CCDS,Female,4.12
G-113,Team 6,4460,Zhang Bo,EEE,Male,4.03
G-113,Team 6,5346,Jamal Santos,SSS,Male,4.08
G-113,Team 7,338,Elizaveta Antonova,SSS,Female,3.89
G-113,Team 7,5959,Kendall Zhang,CCDS,Female,4.17
G-113,Team 7,5214,Zahid Bin Rahman,SoH,Male,4.1
G-113,Team 7,447,Logan Green,CCEB,Male,4.09
G-113,Team 7,5045,Grace Young,CoB (NBS),Female,4.01
G-113,Team 8,5247,Alya Binti Mohd,SoH,Female,3.94
G-113,Team 8,4655,Zahrah Binti Noor,EEE,Male,4.15
G-113,Team 8,2536,Lydia Wang,CoB (NBS),Female,4.07
G-113,Team 8,3990,Brayden Torres,CCDS,Male,4.09
G-113,Team 8,2922,Violet Ward,SSS,Female,4.01
G-113,Team 9,2364,Kaitlyn Carter,EEE,Female,3.94
G-113,Team 9,647,Sherry Tan,ADM,Female,4.15
G-113,Team 9,1496,Adrian Tan,CCDS,Male,4.02
G-113,Team 9,5170,Oscar Lee,SSS,Male,4.15
G-113,Team 9,357,Vikram Joshi,CoB (NBS),Male,4.01
G-113,Team 10,3726,Diana Binti Azhar,SoH,Female,3.95
G-113,Team 10,2955,Diana Prince,SPMS,Female,4.15
G-113,Team 10,3191,Gia Price,SSS,Female,4.12
G-113,Team 10,913,Siti binti Ahmad,SSS,Female,4.14
G-114,Team 1,1493,Kira Foster,EEE,Female,3.85
G-114,Team 1,366,Troy Wong,CoB (NBS),Male,4.52
G-114,Team 1,1837,Mila Wang,WKW SCI,Female,3.88
G-114,Team 1,2218,Guixiang,MAE,Male,4.1
G-114,Team 1,2640,Lily Tan,CCDS,Female,4.1
G-114,Team 2,4028,Svetlana Petrovna,CCDS,Female,3.94
G-114,Team 2,4157,Rohan Sharma,CoE,Male,4.48
G-114,Team 2,648,Bella Goh,CCEB,Female,3.95
G-114,Team 2,3367,Isaac Lee,MSE,Male,4.01
G-114,Team 2,3725,Miho Nishimura,ADM,Female,4.08
G-114,Team 3,1627,Ravi Chandran,CCEB,Male,3.95
G-114,Team 3,2633,Lia Harum,SSS,Female,4.25
G-114,Team 3,4546,Cheng Zhang,CCDS,Female,4.08
G-114,Team 3,1191,Oki Andri,EEE,Male,4.1
G-114,Team 3,9,Nguyen Thi Thanh,MAE,Female,4.08
G-114,Team 4,5891,Alan Chan,MAE,Male,4.02
G-114,Team 4,901,Orion Setiawan,CEE,Male,4.22
G-114,Team 4,5416,Iris Lim,MSE,Female,4.03
G-114,Team 4,2208,Saira Raza,CoB (NBS),Female,4.08
G-114,Team 4,1382,Deepa Sharma,CCDS,Female,4.12
G-114,Team 5,3528,Gloria Li,MAE,Female,4.02
G-114,Team 5,1410,Amit Sharma,NIE,Male,4.21
G-114,Team 5,5647,Hannah Tan,SPMS,Female,4.04
G-114,Team 5,5062,Dong-Wook Choi,CCDS,Male,4.14
G-114,Team 5,1030,Thea Wang,CoB (NBS),Female,4.05
G-114,Team 6,4874,Rei Takahashi,CoE,Male,4.02
G-114,Team 6,5393,Jueqi,SBS,Female,4.2
G-114,Team 6,51,Wani Binti Azhar,EEE,Female,4.05
G-114,Team 6,1906,Azman bin Rahman,ASE,Male,4.15
G-114,Team 6,5017,Sofia Cheng,ADM,Female,4.04
G-114,Team 7,3540,Rida Khan,CoE,Female,4.02
G-114,Team 7,5405,Li Chan,MSE,Female,4.19
G-114,Team 7,561,Shawn Ng,CoB (NBS),Male,4.03
G-114,Team 7,5926,Xander Morris,EEE,Male,4.03
G-114,Team 7,3400,Kabir Singh,CCDS,Female,4.19
G-114,Team 8,4687,Sophie Patel,CCEB,Female,4.02
